params_index, test, test_kwargs, nonlinearity, noise_df, intervention, combination, intervention_shift, intervention_scale, intervention_targets, n_samples, rep, dag, X1, X2
53, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 2, soft, additive, 2, 2, [None,1], 200, 6, YX, 0.238, 0.0
53, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 2, soft, additive, 2, 2, [None,1], 200, 7, XY, 0.545, 0.0
53, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 2, soft, additive, 2, 2, [None,1], 200, 7, YX, 0.582, 0.0
53, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 2, soft, additive, 2, 2, [None,1], 200, 8, XY, 0.793, 0.0
53, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 2, soft, additive, 2, 2, [None,1], 200, 8, YX, 0.383, 0.0
53, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 2, soft, additive, 2, 2, [None,1], 200, 9, XY, 0.27, 0.0
53, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 2, soft, additive, 2, 2, [None,1], 200, 9, YX, 0.41, 0.0
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 0, XY, 0.394, 1.0
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 0, YX, 0.003, 0.793
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 1, XY, 0.221, 0.749
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 1, YX, 0.002, 0.866
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 2, XY, 0.142, 0.084
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 2, YX, 0.001, 0.27
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 3, XY, 0.142, 0.173
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 3, YX, 0.0, 0.924
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 4, XY, 0.178, 0.842
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 4, YX, 0.02, 0.924
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 5, XY, 0.27, 0.353
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 5, YX, 0.009, 0.866
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 6, XY, 0.466, 0.457
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 6, YX, 0.034, 0.328
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 7, XY, 0.545, 0.295
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 7, YX, 0.012, 0.142
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 8, XY, 0.27, 1.0
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 8, YX, 0.001, 0.965
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 9, XY, 0.394, 0.626
56, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 9, YX, 0.022, 0.466
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 0, XY, 0.328, 1.0
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 0, YX, 0.003, 0.924
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 1, XY, 0.142, 0.749
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 1, YX, 0.002, 0.545
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 2, XY, 0.068, 0.084
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 2, YX, 0.001, 0.27
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 3, XY, 0.088, 0.173
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 3, YX, 0.0, 0.328
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 4, XY, 0.221, 0.842
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 4, YX, 0.02, 0.866
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 5, XY, 0.178, 0.353
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 5, YX, 0.009, 0.866
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 6, XY, 0.221, 0.457
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 6, YX, 0.034, 0.27
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 7, XY, 0.545, 0.295
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 7, YX, 0.012, 0.142
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 8, XY, 0.112, 1.0
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 8, YX, 0.001, 0.924
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 9, XY, 0.178, 0.626
56, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,0], 200, 9, YX, 0.022, 0.545
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 0, XY, 0.394, 0.126
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 0, YX, 0.144, 0.328
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 1, XY, 0.628, 0.018
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 1, YX, 1.0, 0.068
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 2, XY, 0.27, 0.002
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 2, YX, 0.096, 0.022
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 3, XY, 0.866, 0.001
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 3, YX, 0.358, 0.112
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 4, XY, 0.112, 0.141
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 4, YX, 0.03, 0.068
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 5, XY, 0.27, 0.04
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 5, YX, 1.0, 0.04
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 6, XY, 0.866, 0.145
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 6, YX, 0.529, 0.466
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 7, XY, 0.221, 0.282
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 7, YX, 0.687, 0.04
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 8, XY, 0.328, 0.04
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 8, YX, 0.411, 0.178
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 9, XY, 0.088, 0.252
57, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 9, YX, 0.088, 0.328
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 0, XY, 0.328, 0.126
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 0, YX, 0.144, 0.27
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 1, XY, 0.793, 0.018
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 1, YX, 1.0, 0.052
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 2, XY, 0.27, 0.002
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 2, YX, 0.096, 0.04
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 3, XY, 0.793, 0.001
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 3, YX, 0.358, 0.178
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 4, XY, 0.04, 0.141
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 4, YX, 0.03, 0.221
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 5, XY, 0.394, 0.04
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 5, YX, 1.0, 0.068
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 6, XY, 0.793, 0.145
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 6, YX, 0.529, 0.394
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 7, XY, 0.112, 0.282
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 7, YX, 0.687, 0.088
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 8, XY, 0.328, 0.04
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 8, YX, 0.411, 0.178
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 9, XY, 0.142, 0.252
57, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 1, [None,1], 200, 9, YX, 0.088, 0.221
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 0, XY, 0.001, 1.0
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 0, YX, 0.0, 0.793
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 1, XY, 0.0, 0.096
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 1, YX, 0.0, 0.713
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 2, XY, 0.0, 0.003
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 2, YX, 0.0, 0.27
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 3, XY, 0.0, 0.002
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 3, YX, 0.0, 0.924
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 4, XY, 0.002, 0.428
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 4, YX, 0.0, 0.866
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 5, XY, 0.004, 0.106
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 5, YX, 0.0, 0.545
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 6, XY, 0.0, 0.214
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 6, YX, 0.0, 0.27
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 7, XY, 0.002, 0.51
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 7, YX, 0.0, 0.112
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 8, XY, 0.0, 0.093
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 8, YX, 0.0, 0.713
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 9, XY, 0.006, 0.639
58, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 9, YX, 0.0, 0.793
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 0, XY, 0.001, 1.0
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 0, YX, 0.0, 0.924
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 1, XY, 0.0, 0.096
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 1, YX, 0.0, 0.27
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 2, XY, 0.0, 0.003
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 2, YX, 0.0, 0.04
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 3, XY, 0.0, 0.002
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 3, YX, 0.0, 0.006
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 4, XY, 0.001, 0.428
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 4, YX, 0.0, 0.466
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 5, XY, 0.001, 0.106
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 5, YX, 0.0, 0.142
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 6, XY, 0.0, 0.214
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 6, YX, 0.0, 0.27
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 7, XY, 0.001, 0.51
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 7, YX, 0.0, 0.545
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 8, XY, 0.0, 0.093
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 8, YX, 0.0, 0.178
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 9, XY, 0.001, 0.639
58, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,0], 200, 9, YX, 0.0, 0.628
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 0, XY, 0.866, 0.0
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 0, YX, 0.144, 0.001
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 1, XY, 0.466, 0.0
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 1, YX, 1.0, 0.0
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 2, XY, 0.068, 0.0
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 2, YX, 0.096, 0.0
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 3, XY, 0.545, 0.0
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 3, YX, 0.358, 0.0
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 4, XY, 0.068, 0.0
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 4, YX, 0.03, 0.0
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 5, XY, 0.545, 0.0
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 5, YX, 1.0, 0.0
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 6, XY, 0.866, 0.0
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 6, YX, 0.529, 0.001
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 7, XY, 0.328, 0.0
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 7, YX, 0.687, 0.0
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 8, XY, 0.27, 0.0
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 8, YX, 0.411, 0.0
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 9, XY, 0.866, 0.0
59, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 9, YX, 0.088, 0.001
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 0, XY, 0.545, 0.0
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 0, YX, 0.144, 0.001
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 1, XY, 0.793, 0.0
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 1, YX, 1.0, 0.0
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 2, XY, 0.328, 0.0
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 2, YX, 0.096, 0.0
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 3, XY, 0.628, 0.0
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 3, YX, 0.358, 0.0
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 4, XY, 0.088, 0.0
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 4, YX, 0.03, 0.0
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 5, XY, 0.545, 0.0
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 5, YX, 1.0, 0.0
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 6, XY, 0.866, 0.0
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 6, YX, 0.529, 0.001
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 7, XY, 0.178, 0.0
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 7, YX, 0.687, 0.0
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 8, XY, 0.27, 0.0
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 8, YX, 0.411, 0.001
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 9, XY, 0.178, 0.0
59, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 0, 2, [None,1], 200, 9, YX, 0.088, 0.001
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 0, XY, 0.0, 0.0
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 0, YX, 0.0, 0.924
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 1, XY, 0.0, 0.0
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 1, YX, 0.0, 0.866
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 2, XY, 0.0, 0.0
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 2, YX, 0.0, 0.545
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 3, XY, 0.0, 0.0
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 3, YX, 0.0, 0.04
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 4, XY, 0.0, 0.0
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 4, YX, 0.0, 0.628
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 5, XY, 0.0, 0.0
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 5, YX, 0.0, 0.965
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 6, XY, 0.0, 0.0
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 6, YX, 0.0, 0.328
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 7, XY, 0.0, 0.0
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 7, YX, 0.0, 0.03
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 8, XY, 0.0, 0.0
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 8, YX, 0.0, 0.965
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 9, XY, 0.0, 0.0
60, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 9, YX, 0.0, 0.866
60, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 0, XY, 0.0, 0.0
60, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 0, YX, 0.0, 0.866
60, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 1, XY, 0.0, 0.0
60, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 1, YX, 0.0, 0.394
60, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 2, XY, 0.0, 0.0
60, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 1, 0, [None,0], 200, 2, YX, 0.0, 0.27
