params_index, n_variables, n_total_environments, sparsity, sample_size, dag_density, reps, data_simulator, dag_simulator, Method, Soft, Number of environments, Rep, Number of possible DAGs, MEC size, Total edges, True orientation rate, False orientation rate
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 13, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 14, 1, 4, 4, 5, 0.4, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 14, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 15, 1, 4, 4, 5, 0.4, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 15, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 1, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 1, 1, 4, 4, 5, 0.4, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 2, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 2, 1, 3, 4, 5, 0.6, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 3, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 3, 1, 3, 4, 5, 0.6, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 4, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 4, 1, 2, 4, 5, 0.8, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 5, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 5, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 6, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 6, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 7, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 7, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 8, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 8, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 9, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 9, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 10, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 10, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 11, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 11, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 12, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 12, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 13, 1, 3, 4, 5, 0.6, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 13, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 14, 1, 3, 4, 5, 0.6, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 14, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 15, 1, 3, 4, 5, 0.6, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 15, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 1, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 1, 1, 4, 4, 5, 0.4, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 2, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 2, 1, 4, 4, 5, 0.4, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 3, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 3, 1, 4, 4, 5, 0.4, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 4, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 4, 1, 2, 4, 5, 0.8, 0.0
