params_index, n_variables, n_total_environments, sparsity, intervention_targets, sample_size, dag_density, reps, data_simulator, dag_simulator, Method, Soft, Number of environments, Rep, Number of possible DAGs, MEC size, MEC total edges, MEC unoriented edges, True orientation rate, False orientation rate, Precision, Recall, Average precision
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 2, 3, 1, 2, 5, 2, 0.8, 0.2, 0.8, 0.8, 0.84
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 3, 3, 1, 2, 5, 2, 1.0, 0.0, 1.0, 1.0, 1.0
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 3, 3, 1, 2, 5, 2, 0.8, 0.2, 0.8, 0.8, 1.0
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 4, 3, 1, 2, 5, 2, 1.0, 0.0, 1.0, 1.0, 0.84
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 4, 3, 2, 2, 5, 2, 0.8, 0.0, 1.0, 0.8, 0.84
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 5, 3, 1, 2, 5, 2, 1.0, 0.0, 1.0, 1.0, 0.84
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 5, 3, 2, 2, 5, 2, 0.8, 0.0, 1.0, 0.8, 0.84
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 1, 3, 2, 2, 5, 2, 0.8, 0.0, 1.0, 0.8, 0.8
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 1, 3, 2, 2, 5, 2, 0.8, 0.0, 1.0, 0.8, 0.8
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 2, 3, 1, 2, 5, 2, 0.8, 0.2, 0.8, 0.8, 0.64
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 2, 3, 1, 2, 5, 2, 0.8, 0.2, 0.8, 0.8, 0.64
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 3, 3, 1, 2, 5, 2, 0.8, 0.2, 0.8, 0.8, 0.8
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 3, 3, 1, 2, 5, 2, 0.8, 0.2, 0.8, 0.8, 0.8
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 4, 3, 1, 2, 5, 2, 0.8, 0.2, 0.8, 0.8, 0.84
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 4, 3, 1, 2, 5, 2, 0.8, 0.2, 0.8, 0.8, 0.84
