Params, Params, Params, Params, Params, Params, Params, Params, Params, Params, Params, XY, XY, YX, YX
params_index, nonlinearity, noise_df, intervention, combination, intervention_shift, intervention_scale, pre_intervention, intervention_targets, n_samples, rep, X1, X2, X1, X2
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 51, 0.02, 0.0, 0.0, 0.224
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 52, 0.005, 0.0, 0.0, 0.313
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 53, 0.264, 0.0, 0.0, 0.338
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 54, 0.08, 0.0, 0.0, 0.672
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 55, 0.04, 0.0, 0.0, 0.408
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 56, 0.134, 0.0, 0.0, 0.572
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 57, 0.179, 0.0, 0.0, 0.721
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 58, 0.493, 0.0, 0.0, 0.9
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 59, 0.095, 0.0, 0.0, 0.095
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 60, 0.065, 0.0, 0.0, 0.204
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 61, 0.045, 0.0, 0.0, 0.458
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 62, 0.144, 0.0, 0.0, 0.299
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 63, 0.06, 0.0, 0.0, 0.468
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 64, 0.025, 0.0, 0.0, 0.468
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 65, 0.204, 0.0, 0.0, 0.368
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 66, 0.06, 0.0, 0.0, 0.498
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 67, 0.08, 0.0, 0.0, 0.498
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 68, 0.134, 0.0, 0.0, 0.333
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 69, 0.219, 0.0, 0.0, 0.915
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 70, 0.114, 0.0, 0.0, 0.448
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 71, 0.055, 0.0, 0.0, 0.905
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 72, 0.254, 0.0, 0.0, 0.97
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 73, 0.179, 0.0, 0.0, 0.507
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 74, 0.104, 0.0, 0.0, 0.896
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 75, 0.124, 0.0, 0.0, 0.94
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 76, 0.174, 0.0, 0.0, 0.886
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 77, 0.234, 0.0, 0.0, 0.871
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 78, 0.085, 0.0, 0.0, 0.527
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 79, 0.119, 0.0, 0.0, 0.771
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 80, 0.06, 0.0, 0.0, 0.373
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 81, 0.174, 0.0, 0.0, 0.254
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 82, 0.169, 0.0, 0.0, 0.771
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 83, 0.104, 0.0, 0.0, 0.517
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 84, 0.095, 0.0, 0.0, 0.517
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 85, 0.313, 0.0, 0.0, 0.881
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 86, 0.1, 0.0, 0.0, 0.557
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 87, 0.403, 0.0, 0.0, 0.567
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 88, 0.085, 0.0, 0.0, 0.886
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 89, 0.045, 0.0, 0.0, 0.607
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 90, 0.015, 0.0, 0.0, 0.751
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 91, 0.095, 0.0, 0.0, 0.249
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 92, 0.01, 0.0, 0.0, 0.035
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 93, 0.179, 0.0, 0.0, 0.861
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 94, 0.159, 0.001, 0.0, 0.035
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 95, 0.204, 0.0, 0.0, 0.677
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 96, 0.184, 0.0, 0.0, 0.552
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 97, 0.139, 0.0, 0.0, 0.945
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 98, 0.219, 0.0, 0.0, 0.846
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 99, 0.04, 0.0, 0.0, 0.204
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 0, 0.149, 0.0, 0.0, 0.264
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 1, 0.03, 0.0, 0.0, 0.284
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 2, 0.075, 0.0, 0.0, 0.244
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 3, 0.104, 0.0, 0.0, 0.856
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 4, 0.035, 0.0, 0.0, 0.209
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 5, 0.05, 0.0, 0.0, 0.896
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 6, 0.03, 0.0, 0.0, 0.95
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 7, 0.114, 0.0, 0.0, 0.99
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 8, 0.114, 0.0, 0.0, 0.348
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 9, 0.244, 0.0, 0.0, 0.761
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 10, 0.104, 0.0, 0.0, 0.199
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 11, 0.02, 0.0, 0.0, 0.99
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 12, 0.085, 0.0, 0.0, 0.886
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 13, 0.209, 0.0, 0.0, 0.682
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 14, 0.055, 0.0, 0.0, 0.856
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 15, 0.05, 0.0, 0.0, 0.682
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 16, 0.244, 0.0, 0.0, 0.985
