params_index, test, test_kwargs, nonlinearity, noise_df, intervention, combination, intervention_shift, intervention_scale, intervention_targets, n_samples, rep, dag, X1, X2, X3
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 3, DAG-5, 0.0, 0.0, 0.004
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 3, DAG-7, 0.0, 0.0, 0.545
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 3, DAG-17, 0.0, 0.0, 0.022
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 3, DAG-19, 0.0, 0.0, 0.793
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 3, DAG-23, 0.0, 0.0, 0.004
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 4, DAG-1, 0.0, 0.0, 0.466
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 4, DAG-5, 0.0, 0.0, 0.461
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 4, DAG-7, 0.0, 0.0, 0.052
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 4, DAG-17, 0.0, 0.0, 0.112
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 4, DAG-19, 0.0, 0.0, 0.466
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 4, DAG-23, 0.0, 0.0, 0.461
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 5, DAG-1, 0.0, 0.0, 0.466
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 5, DAG-5, 0.0, 0.0, 0.068
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 5, DAG-7, 0.0, 0.0, 0.03
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 5, DAG-17, 0.0, 0.0, 0.221
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 5, DAG-19, 0.0, 0.0, 0.466
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 5, DAG-23, 0.0, 0.0, 0.068
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 6, DAG-1, 0.0, 0.0, 0.628
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 6, DAG-5, 0.0, 0.0, 0.009
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 6, DAG-7, 0.0, 0.0, 0.178
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 6, DAG-17, 0.0, 0.0, 0.713
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 6, DAG-19, 0.0, 0.0, 0.628
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 6, DAG-23, 0.0, 0.0, 0.009
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 7, DAG-1, 0.0, 0.0, 0.178
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 7, DAG-5, 0.0, 0.0, 0.003
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 7, DAG-7, 0.0, 0.0, 0.178
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 7, DAG-17, 0.0, 0.0, 0.394
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 7, DAG-19, 0.0, 0.0, 0.178
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 7, DAG-23, 0.0, 0.0, 0.003
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 8, DAG-1, 0.0, 0.0, 0.052
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 8, DAG-5, 0.0, 0.0, 0.099
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 8, DAG-7, 0.0, 0.0, 0.394
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 8, DAG-17, 0.0, 0.0, 0.0
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 8, DAG-19, 0.0, 0.0, 0.052
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 8, DAG-23, 0.0, 0.0, 0.099
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 9, DAG-1, 0.0, 0.0, 0.545
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 9, DAG-5, 0.0, 0.0, 0.046
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 9, DAG-7, 0.0, 0.0, 0.112
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 9, DAG-17, 0.0, 0.0, 0.394
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 9, DAG-19, 0.0, 0.0, 0.545
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 9, DAG-23, 0.0, 0.0, 0.046
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 0, DAG-1, 0.0, 0.0, 0.717
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 0, DAG-5, 0.0, 0.0, 1.0
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 0, DAG-7, 0.0, 0.0, 0.717
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 0, DAG-17, 0.0, 0.0, 0.967
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 0, DAG-19, 0.0, 0.0, 0.717
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 0, DAG-23, 0.0, 0.0, 1.0
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 1, DAG-1, 0.0, 0.0, 0.717
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 1, DAG-5, 0.0, 0.0, 0.468
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 1, DAG-7, 0.0, 0.0, 0.549
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 1, DAG-17, 0.001, 0.0, 0.549
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 1, DAG-19, 0.001, 0.0, 0.717
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 1, DAG-23, 0.001, 0.0, 0.468
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 2, DAG-1, 0.0, 0.0, 0.022
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 2, DAG-5, 0.0, 0.0, 1.0
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 2, DAG-7, 0.0, 0.0, 0.869
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 2, DAG-17, 0.0, 0.0, 0.012
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 2, DAG-19, 0.0, 0.0, 0.022
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 2, DAG-23, 0.0, 0.0, 1.0
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 3, DAG-1, 0.0, 0.0, 0.396
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 3, DAG-5, 0.0, 0.001, 0.076
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 3, DAG-7, 0.0, 0.001, 0.396
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 3, DAG-17, 0.0, 0.0, 0.272
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 3, DAG-19, 0.0, 0.0, 0.396
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 3, DAG-23, 0.0, 0.0, 0.076
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 4, DAG-1, 0.0, 0.0, 0.396
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 4, DAG-5, 0.0, 0.0, 0.477
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 4, DAG-7, 0.0, 0.0, 0.717
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 4, DAG-17, 0.001, 0.0, 0.272
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 4, DAG-19, 0.001, 0.0, 0.396
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 4, DAG-23, 0.001, 0.0, 0.477
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 5, DAG-1, 0.0, 0.0, 0.179
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 5, DAG-5, 0.0, 0.0, 0.555
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 5, DAG-7, 0.0, 0.0, 0.869
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 5, DAG-17, 0.0, 0.0, 0.272
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 5, DAG-19, 0.0, 0.0, 0.179
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 5, DAG-23, 0.0, 0.0, 0.555
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 6, DAG-1, 0.0, 0.0, 0.272
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 6, DAG-5, 0.0, 0.0, 0.472
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 6, DAG-7, 0.0, 0.0, 0.396
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 6, DAG-17, 0.003, 0.0, 0.272
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 6, DAG-19, 0.003, 0.0, 0.272
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 6, DAG-23, 0.003, 0.0, 0.472
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 7, DAG-1, 0.0, 0.0, 0.717
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 7, DAG-5, 0.0, 0.0, 0.094
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 7, DAG-7, 0.0, 0.0, 0.717
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 7, DAG-17, 0.0, 0.0, 0.717
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 7, DAG-19, 0.0, 0.0, 0.717
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 7, DAG-23, 0.0, 0.0, 0.094
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 8, DAG-1, 0.0, 0.0, 0.967
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 8, DAG-5, 0.0, 0.0, 0.036
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 8, DAG-7, 0.0, 0.0, 0.272
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 8, DAG-17, 0.0, 0.0, 0.869
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 8, DAG-19, 0.0, 0.0, 0.967
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 8, DAG-23, 0.0, 0.0, 0.036
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 9, DAG-1, 0.0, 0.0, 0.549
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 9, DAG-5, 0.0, 0.0, 0.057
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 9, DAG-7, 0.0, 0.0, 0.396
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 9, DAG-17, 0.0, 0.0, 0.272
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 9, DAG-19, 0.001, 0.0, 0.549
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 50, 9, DAG-23, 0.0, 0.0, 0.057
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 0, DAG-1, 0.0, 0.0, 0.211
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 0, DAG-5, 0.0, 0.0, 0.018
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 0, DAG-7, 0.0, 0.0, 0.078
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 0, DAG-17, 0.0, 0.0, 0.211
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 0, DAG-19, 0.0, 0.0, 0.211
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 0, DAG-23, 0.0, 0.0, 0.018
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 1, DAG-1, 0.0, 0.0, 0.211
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 1, DAG-5, 0.0, 0.0, 0.395
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 1, DAG-7, 0.0, 0.0, 0.968
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 1, DAG-17, 0.0, 0.0, 0.47
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 1, DAG-19, 0.0, 0.0, 0.211
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 1, DAG-23, 0.0, 0.0, 0.395
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 2, DAG-1, 0.0, 0.0, 0.282
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 2, DAG-5, 0.0, 0.0, 0.204
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 2, DAG-7, 0.0, 0.0, 0.47
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 2, DAG-17, 0.0, 0.0, 0.211
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 2, DAG-19, 0.0, 0.0, 0.282
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 2, DAG-23, 0.0, 0.0, 0.204
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 3, DAG-1, 0.0, 0.0, 0.282
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 3, DAG-5, 0.0, 0.0, 0.014
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 3, DAG-7, 0.0, 0.0, 0.111
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 3, DAG-17, 0.0, 0.0, 0.282
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 3, DAG-19, 0.0, 0.0, 0.282
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 3, DAG-23, 0.0, 0.0, 0.014
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 4, DAG-1, 0.0, 0.0, 0.024
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 4, DAG-5, 0.0, 0.0, 0.34
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 4, DAG-7, 0.0, 0.0, 0.702
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 4, DAG-17, 0.0, 0.0, 0.054
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 4, DAG-19, 0.0, 0.0, 0.024
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 4, DAG-23, 0.0, 0.0, 0.34
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 5, DAG-1, 0.0, 0.0, 0.702
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 5, DAG-5, 0.0, 0.0, 0.152
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 5, DAG-7, 0.0, 0.0, 0.815
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 5, DAG-17, 0.0, 0.0, 0.702
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 5, DAG-19, 0.0, 0.0, 0.702
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 5, DAG-23, 0.0, 0.0, 0.152
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 6, DAG-1, 0.0, 0.0, 0.702
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 6, DAG-5, 0.0, 0.0, 0.017
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 6, DAG-7, 0.0, 0.0, 0.702
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 6, DAG-17, 0.0, 0.0, 0.968
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 6, DAG-19, 0.0, 0.0, 0.702
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 6, DAG-23, 0.0, 0.0, 0.017
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 7, DAG-1, 0.0, 0.0, 0.583
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 7, DAG-5, 0.0, 0.0, 0.004
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 7, DAG-7, 0.0, 0.0, 0.111
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 7, DAG-17, 0.0, 0.0, 0.702
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 7, DAG-19, 0.0, 0.0, 0.583
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 7, DAG-23, 0.0, 0.0, 0.004
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 8, DAG-1, 0.0, 0.0, 0.155
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 8, DAG-5, 0.0, 0.0, 1.0
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 8, DAG-7, 0.0, 0.0, 1.0
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 8, DAG-17, 0.0, 0.0, 0.111
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 8, DAG-19, 0.0, 0.0, 0.155
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 8, DAG-23, 0.0, 0.0, 1.0
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 9, DAG-1, 0.0, 0.0, 0.583
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 9, DAG-5, 0.0, 0.0, 0.047
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 9, DAG-7, 0.0, 0.0, 0.282
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 9, DAG-17, 0.0, 0.0, 0.47
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 9, DAG-19, 0.0, 0.0, 0.583
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 100, 9, DAG-23, 0.0, 0.0, 0.047
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 0, DAG-1, 0.0, 0.0, 0.068
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 0, DAG-5, 0.0, 0.0, 0.044
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 0, DAG-7, 0.0, 0.0, 0.628
3, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,(0,1)], 200, 0, DAG-17, 0.0, 0.0, 0.088
